,movie_id,title,tags
814,9327,The Nutty Professor,"eddi murphi star shi dr. sherman klump , kind , brilliant , 'calorif challeng ' genet professor . beauti carla purti join univers faculti , sherman grow desper whittl 400-pound frame size win heart . , one swig experiment fat-reduc serum , sherman becom 'buddi love ' , fast-talk , pumped-up , plump juan . fantasi comedi romanc sciencefict overweight overweightman duringcreditssting eddiemurphi jadapinkettsmith jamescoburn larrymil davechappel johnal patriciawilson jamalmixon nicholemcauley hamiltonvonwatt chaolichi tonycarlin quinnduffi montelljordan dougwilliam davidramsey chazlamarshepherd lisahalpern arthurtovey lisaboyl athenamassey tomshadyac"
815,8488,Hitch,"date coach alex 'hitch ' hitchen mentor bumbl client , albert , hope win heart glamor allegra cole . albert make progress , hitch face romant setback proven techniqu fail work sara mela , tabloid report dig dirt allegra cole 's love life . sara discov hitch 's connect albert – allegra 's boyfriend – threaten destroy relationship . comedi drama romanc speeddat romanticcomedi date willsmith evamend kevinjam ambervalletta julieannemeri adamarkin robinnele ryancross michaelrapaport jeffreydonovan atoessandoh nathanleegraham paulapatton philipbosco navianguyen mattmalloy beausia georgefenton andytenn"
816,10603,George of the Jungle,"babi georg got plane crash jungl , stay aliv adopt wise ape . ursula stanhop , us nobl woman save death safari grown-up georg , take jungl live . slowli learn rule human relationship , ursula 's lover lyle look one took . found , ursula take georg usa . adventur comedi famili romanc africa sanfrancisco gorilla lion feralchild jungl brendanfras lesliemann thomashadenchurch johnclees richardroundtre abrahambenrubi hollandtaylor johnbennettperri gregcruttwel kellymil michaelchinyamurindi abdoulayen'gom lydellm.cheshi keithscott spencergarrett jonpennel laurenbowl aftonsmith samanthaharri hansschoeb alexanderdenk sven-olethorsen rodneylouisjohnson peterf.gid terilynjo michelcamu valerieperri carriezanolin garrettgriffin harvecook richardelfman deniseholland annefletch kristiecapozzoli salvassalo melaniegag aurorahallain dianemizota lisaratzin joieshettl sharonferrol-young taranicolehugh robintasha-ford margobla jakegentri timglenn jewelmcdonald bobquinn maryannschmidt marcshaiman samweisman"
817,8273,American Wedding,"high school distant memori , jim michel get marri -- hurri , sinc jim 's grandmoth sick want see walk aisl -- prompt stifler throw ultim bachelor parti . jim 's dad reliabl ever , dole advic one want hear . comedi romanc handcuff sistersisterrelationship spanner blowjob stagnight wed jasonbigg alysonhannigan seannwilliamscott eddiekayethoma thomasiannichola januaryjon eugenelevi mollycheek deborahrush fredwillard angelapaton johncho justinisfeld jennifercoolidg willambelli christophebeck jessedylan"
818,109424,Captain Phillips,"true stori captain richard phillip 2009 hijack somali pirat us-flag mv maersk alabama , first american cargo ship hijack two hundr year . action drama thriller ship hijack somalia fisherman blood poverti pirat terror commando hijack cargoship shipcaptain shiphijack somali commandounit tomhank catherinekeen maxmartini chrismulkey yulvazquez coreyjohnson davidwarshofski johnmagaro michaelchernu barkhadabdi faysalahm barkhadabdirahman mahatm.ali angusmacinn sanshella amrel-bayoumi azeezmoham paulgreengrass henryjackman"
819,35056,Date Night,"phil clair foster fear mild-mann relationship may fall stale rut . weekli date night , dinner reserv lead mistaken coupl thiev – number unsavouri charact want phil clair kill . comedi date corrupt taxi expensiverestaur wifehusbandrelationship gun boat taxidriv document restaur roof marriedcoupl politician stripper shoot thief carcrash steal mistakenident policecorrupt aftercreditssting duringcreditssting tinafey stevecarel markwahlberg tarajip.henson jimmisimpson williamfichtn leightonmeest kristenwiig jamesfranco milakuni markruffalo oliviamunn common galgadot jonbernth laurenweedman j.b.smoov billburr jonathanmorganheit savannahpaigera nickkrol jayerazor will.i.am gillianvigman arigraynor jahnelcurfman stellaangelova staceyscowley katiegil shawnlevi christophebeck"
820,8839,Casper,"furiou late father will gloomy-look mansion rather million , carrigan crittenden readi burn place ground discov map treasur hidden hous . enter ricketi mansion seek claim , frighten away wick wave ghost . determin get hand hidden fortun , hire afterlif therapist dr. jame harvey exorcis ghost mansion . harvey daughter kat move , soon kat meet casper , ghost young boy 's `` friendliest ghost know . '' friendli casper 's uncl -- stretch , fatso stinki -- determin drive `` fleshi '' away . fantasi comedi famili halloween friendship supernatur afterlif friend danger ghost disord younghero imaginari supernatural mischievouschildren christinaricci billpullman cathymoriarti ericidl joenipot joealaskey bradgarrett garetteratliffhenson jessicawesson amybrenneman malachipearson chaunceyleopardi spencervrooman benstein donnovello fredrog terrymurphi ernestinemerc dougbruckn johnkassir wesleythompson michaeldubrow j.j.anderson jessharnel michaelmccarti micahwinkelspecht mikesimmrin devonsawa danaykroyd rodneydangerfield clinteastwood melgibson elisemain tonystef'ano jameshorn bradsilberl"
821,156022,The Equalizer,"equal , denzel washington play mccall , man believ put mysteri past behind dedic begin new , quiet life . mccall meet teri ( chloë grace moretz ) , young girl control ultra-viol russian gangster , ’ stand idli – help . arm hidden skill allow serv vengeanc anyon would brutal helpless , mccall come self-impos retir find desir justic reawaken . someon problem , odd stack , nowher els turn , mccall help . equal . thriller action crime corrupt assassin hostag fbi hitman russian securitycamera sadism vigilant sociopath reveng suspens organizedcrim gore gangster violenc teenageprostitut commando interrog surveil exsoldi fakeddeath loner callgirl blackop handtohandcombat mysteriouspast denzelwashington martoncsoka chloëgracemoretz davidharbour haleybennett billpullman melissaleo davidmeuni johnnyskourti alexveadov vladimirkulich e.rogermitchel jameswilcox mikeo'dea anastasiasanidopoulosmousi andrewfarazi allenmaldonado mattlaski vitaliyshtabnoy timothyjohnsmith robertwahlberg rhetkidd mikemorrel shawnfitzgibbon owenburk luzmerysanchez johnromualdi johnnymessn patrickcoppola williamxifara jennyjohnson peterhaydu taitfletch markstefanich danbilzerian mattleonard salabak yandron harrygregson-william antoinefuqua"
822,7303,Maid in Manhattan,"marisa ventura struggl singl mom work posh manhattan hotel dream better life young son . one fate day , hotel guest senatori candid christoph marshal meet marisa mistak wealthi socialit . enchant even togeth , two fall madli love . marisa 's true ident reveal , issu class social statu threaten separ . two peopl differ world overcom differ live happili ever ? comedi drama romanc hotel politician mistakenident maid classdiffer singlemoth publicrel maiduniform hotelclerk wealthdiffer jenniferlopez ralphfienn natasharichardson stanleytucci tylerposey francesconroy chriseigeman marissamatron amysedari priscillalopez bobhoskin lisarobertsgillan maddiecorman sharonwilkin jaynehoudyshel marilyntorr louferguson diquon alansilvestri waynewang"
823,8963,Crimson Tide,"us nuclear missil sub , young first offic stage mutini prevent trigger happi captain launch missil confirm order . action thriller drama submarin mutini russia missil nuclearmissil embassi u.s.navi battleforpow torpedo militari moraldilemma postcoldwar aircraftcarri chainofcommand launchcod sonar denzelwashington genehackman mattcraven georgedzundza viggomortensen jamesgandolfini rockycarrol jaimegomez michaelmilhoan scottburkhold dannynucci lillobrancato ericbruskott rickyschrod stevezahn marcellothedford ryanphillipp scottgrim hanszimm tonyscott"
824,1402,The Pursuit of Happyness,"true stori christoph gardner , invest heavili devic known 'bone densiti scanner ' , find struggl sell product 's margin better current technolog , much expens . wife leav , lose hous , bank account credit card , forc live street young son , 's desper find steadi job . take job stockbrok , receiv pay , need go 6 month train , must sell devic . drama sanfrancisco singlepar homelessperson bu worker homeless work churchservic badluck biographi salesman stockbrok willsmith jadensmith thandienewton brianhow jameskaren kurtful dancastellaneta joenunez davidfin takayofisch kevinwest georgecheung geoffcallan scottklac rashidaclenden peterfitzsimmon mauricesherbane zuhairhaddad victorraider-wexl markchristopherlawr georgemaguir adamdelrio ruebengrundi minglo stuklitsn estherscott cecilwilliam amirtalai mikegaribaldi jasonfrazi davidhain bobgreen robertanthonypet cathyfithian keithstevenson karenkahn martinandri yeenafish philaustin kennysantiagomarrero davidpearl rickcamp bradcarr cabrane.chamberlain benfritz adamwang zacharyculbertson brendankrus austinscott gabrielemuccino andreaguerra"
825,9315,Flightplan,"claustrophob , hitchcockian thriller . bereav woman daughter fli home berlin america . 30,000 feet child vanish nobodi admit ever plane . thriller drama mysteri berlin lossoffath airplan baby-snatch jodiefost petersarsgaard seanbean katebeahan michaelirbi assafcohen erikachristensen shaneedelman marygallagh haleyramm forrestlandi janakolesarova brentsexton marlenelawston judithscott jameshorn robertschwentk"
826,8984,Disclosure,"comput specialist su sexual harass former lover turn boss initi act forc , threaten career person life . drama thriller crime mysteri romanc employe workplac sexualharass intrigu michaeldougla demimoor donaldsutherland dylanbak jacquelinekim romamaffia carolinegoodal rosemaryforsyth dennismil suzieplakson nicholassadl donallogu barrylevinson"
827,795,City of Angels,"guardian angel seth -- invis watch citizen lo angel -- becom captiv maggi , strong-wil heart surgeon , ponder trade pure , otherworldli exist mortal life belov . coupl embark tender forbidden romanc span heaven earth . drama fantasi romanc suicid angel lifeanddeath desper oper heaven faith afterlif losangel interspeciesrom nicolascag megryan andrebraugh dennisfranz colmfeor robinbartlett joannamerlin sarahdampf rhondadotson nigelgibb johnputch laurijohnson christianaubert jaypatterson shishirkurup brianmarkinson gabrielyar bradsilberl"
828,24,Kill Bill: Vol. 1,"assassin shot altar ruthless employ , bill member assassin circl – 'the bride ' live plot vengeanc . set payback , make death list hunt wrong , save bill last . action crime japan coma martialart kungfu underworld yakuza sword bride reveng gore femaleyakuza blood wed samuraisword partanim umathurman lucyliu vivicaa.fox darylhannah davidcarradin michaelmadsen juliedreyfu chiakikuriyama sonnychiba gordonliuchia-hui michaelpark michaelbowen junkunimura kenjiohba yukikazamatsuri jamespark sakichisatô jonathanloughran yoshiyukimorishita tetsuroshimaguchi kazukikitamura yôjitanaka sôyamanaka juliemanas akajimaro gorodaimon shunsugata zhangjinzhan huxiaohui ambrosiakelley sachikofujii shulantuan aimaeda naomikusumi hikarumidorikawa isseitakahashi quentintarantino rza"
829,11353,Bowfinger,"verg bankruptci desper big break , aspir filmmak bobbi bowfing concoct crazi plan make ultim dream movi . ralli ragtag team includ starry-ey ingenu , has-been diva film studio gofer , set shoot blockbust featur biggest star hollywood , kit ramsey -- without let ramsey know 's pictur . comedi filmproduc filmdirector moviestudio hollywood filmmak movieactress stevemartin eddiemurphi heathergraham christinebaranski jamiekennedi adamalexi-mal kohlsudduth barrynewman terencestamp robertdowneyjr . alejandropatino alfreddecontrera ramirofabian johnnysanchez claudebrook kevinscannel johnproski michaeldempsey walterpowel philllewi marisolnichol nathananderson broganroch johncho lloydberman zaidfarid aaronbrumfield kevingrevioux kimblejemison alexcraigmann lauragradi reamyhal michelleboehl kimberlybaum megandenton janetjaeg hopewood addieyungme andreatost carlkoci tigermendez stevej.termath alanoliney davidnewman frankoz"
830,393,Kill Bill: Vol. 2,"bride unwaveringli continu roar rampag reveng band assassin tri kill unborn child . visit former associ one-by-on , check victim death list five 's noth left … kill bill . action crime thriller brotherbrotherrelationship swordplay katana motherrol rageandh daughter rightandjustic singl aftercreditssting duringcreditssting umathurman davidcarradin darylhannah michaelmadsen gordonliuchia-hui michaelpark perlahaney-jardin larrybishop samuell.jackson lucyliu vivicaa.fox juliedreyfu christopherallennelson helenkim lauracayouett junkunimura gorodaimon kazukikitamura akajimaro shunsugata sachikofujii sakichisatô yôjitanaka sôyamanaka chiakikuriyama clairesmithi isseitakahashi robertrodriguez quentintarantino rza"
831,9618,Tango & Cash,"ray tango gabriel cash narcot detect , extrem success , ca n't stand . crime lord yve perret , furiou loss incom tango cash caus , frame two murder . caught murder weapon scene crime , two alibi . thrown prison crimin help convict , appear go trust clear name catch evil perret . action adventur comedi prison warondrug losangel sylvesterstallon kurtrussel terihatch jackpal brionjam jameshong robertz'dar michaelj.pollard philiptan roybrocksmith marcalaimo lewisarquett edwardbunk geoffreylewi clinthoward susankreb haroldfaltermey andreikonchalovski albertmagnoli"
